publication_date;doi;bar;pie;hist;bardot;box;dot;violin;approp;flowno;flowyes;sciscore;ethics_label;ethics_title1;ethics_value1;ethics_title2;ethics_value2;ethics_title3;ethics_value3;label2;value2;label3;value3;label4;value4;label5;value5;label6;value6;label7;value7;label8;value8;limitations;jet_pages;trial_n_detected;is_modeling_paper;is_open_data;is_open_code;coi_statement;funding_statement;registration_statement;limitations_detected;has_jet_pages;randomization_detected;randomization_required;blinding_detected;blinding_required;ethics_statement_detected;ethics_statement_required;power_analysis_detected;power_analysis_required;sex_variable_detected;sex_variable_required;inclusion_criteria_detected;inclusion_criteria_required;attrition_detected;attrition_required;subject_demographics_detected;subject_demographics_required;cla_detected;cla_required;ethics_titles;has_consent;has_IRB;has_IRB_or_consent;is_animal_study;has_IRB_only
2022-04-18;10.1101/2022.04.08.22273602;0;0;0;0;0;0;0;0;0;0;4;Ethics;IRB;Study protocols were approved by the Institutional Review Board of the Amsterdam UMC location Free University and participating centers.;Consent;All patients provided written informed consent prior to study onset.;NA;NA;Inclusion and Exclusion Criteria;Patient characteristics, in- and exclusion criteria are described in detail elsewhere.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;23,29,31 Seroconversion was defined as obtaining an S1 IgG concentration >10 binding antibody units (BAU)/ml, and an adequate vaccine response as S1 IgG ≥300 BAU/ml, the IgG concentration that met a SARS-CoV-2 wildtype (Wuhan) virus PRNT50 (plaque reduction neutralization titer) of 40 or higher in 2 independent prospective Dutch mRNA-1273 vaccination cohorts.25,26,32,33 Reference antibody levels were extracted from randomly selected age-matched Dutch citizens who had received a 2nd dose of mRNA-1273 14-61 (median 49) days prior to blood sampling (PIENTER cohort12,27).;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;NA;NA;IRB,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-05-21;10.1101/2022.05.21.22275413;0;0;0;0;0;0;0;0;0;0;2;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;Mendelian randomization (MR) analysis: We extracted genome-wide independent significant loci for COVID-19 related tratis (severe COVID-19, COVID-19 hospitalization and SARS-CoV-2 infection) and for VTE using the genome-wide significance threshold P-value<5×10−8, clumped at LD threshold r2=0.01 and clump size 500kb.;Blinding;notdetected.;Power Analysis;notdetected.;9;0;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-07;10.1101/2022.05.06.22274719;0;0;0;0;0;0;0;0;0;0;3;Ethics;IRB;All research activities were implemented under protocols approved by Northwestern University’s institutional review board (#STU00212457 and #STU00212472).;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;Thirty-three participants provided a complete series of samples.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;2;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;NA;NA;IRB,NA,NA;FALSE;FALSE;FALSE;FALSE;TRUE
2022-04-19;10.1101/2022.04.18.487732;0;0;0;0;0;0;0;0;0;0;0;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notrequired.;Blinding;notrequired.;Power Analysis;notrequired.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-13;10.1101/2022.05.13.491770;0;0;0;0;0;0;0;0;0;0;4;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;Of these, five subjects chosen based on the frequency of receptor binding protein-positive memory B cells and the available number of banked peripheral blood mononuclear cells (PBMCs) were included in this study for human monoclonal antibodies generation.;Sex as a biological variable;notdetected.;Subject Demographics;notrequired.;Randomization;4 colonies from each transformed plate were randomly picked and the insert was checked by performing colony PCR using nested PCR primers.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-25;10.1101/2022.05.24.493347;0;0;0;0;0;0;0;0;0;0;5;Ethics;Field Sample Permit;At regular intervals, aliquots of the supernatant were taken for measurement in the plate reader as described above, and the sampled volume was replaced with PBS. 2.6 In vitro diffusivity measurements: All fluorescence recovery after photobleaching (FRAP) experiments were conducted in the Stanford University Cell Sciences Imaging Facility (CSIF) at room temperature or 37 °C.;IACUC;2.13 In vivo Centi-C10 mAb pharmacokinetic study: All animal studies were performed in accordance with National Institutes of Health guidelines and with the approval of the Stanford Administrative Panel on Laboratory Animal Care (APLAC-32109).;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;Female B6.Cg-Fcgrttm1Dcr Prkdcscid Tg(FCGRT)32Dcr/DcrJ (The Jackson Laboratory, Stock No. 018441) mice age 12-14 weeks were administered Centi-C10 antibody via IV (retro-orbital) or SC injection under brief isoflurane anesthesia.;Subject Demographics;Female B6.Cg-Fcgrttm1Dcr Prkdcscid Tg(FCGRT)32Dcr/DcrJ (The Jackson Laboratory, Stock No. 018441) mice age 12-14 weeks were administered Centi-C10 antibody via IV (retro-orbital) or SC injection under brief isoflurane anesthesia.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;Field Sample Permit,IACUC,NA;FALSE;FALSE;FALSE;TRUE;FALSE
2022-06-02;10.1101/2022.06.01.494373;0;0;0;0;0;0;0;0;0;0;4;Ethics;IRB;"Serum Samples and Study Population: Recruitment of patients at the San Martino University Hospital (Genoa, Italy) was approved by the Institutional Review Board at Genoa University, approved by the Ethics Committee of Liguria Region (Comitato Etico Regione Liguria; N. CER Liguria 114/2020–ID 10420) and carried out in accordance with the principles of the Declaration of Helsinki. Positivity of SARS-CoV-2 infection was assessed both by PCR and measurement of specific antibodies (Cobas-Roche using Elecsys Anti-SARS-CoV-2 S).";Consent;All patients gave their consent for participation in this study.;NA;NA;Inclusion and Exclusion Criteria;We then retained single nucleotide variants present in both minus and plus strands at a minimum frequency of 2%, occurring at sites with a minimum depth of 100x, having a minimum within-sample frequency of 5% and located between sites 101 and 29778 of the genome to exclude sites at the extremities that are prone to sequencing errors and have been frequently masked (72).;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;43;0;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;NA;NA;IRB,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-05-27;10.1101/2022.05.26.22275279;0;0;0;0;0;0;0;0;0;0;4;Ethics;Consent;All study participants provided written consent and all studies were approved by the Institutional Review Board of Stanford University (Numbers: 55479, 57686, 56032, and 55619).;IRB;All study participants provided written consent and all studies were approved by the Institutional Review Board of Stanford University (Numbers: 55479, 57686, 56032, and 55619).;NA;NA;Inclusion and Exclusion Criteria;To exclude potential shared iSNVs attributable to sequencing batch, we excluded samples sequenced on the same Illumina sequencing lane in pairwise comparisons.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;(b) A randomized, single-blind, placebo-controlled trial of Peginterferon Lambda-1a (Lambda) for reducing the duration of viral shedding or symptoms[17] in which oropharyngeal swabs were collected for 28 days following enrollment.;Blinding;notdetected.;Power Analysis;notdetected.;11;0;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;NA;NA;Consent,IRB,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-05-28;10.1101/2022.05.27.22275673;0;0;0;0;0;0;0;0;0;0;3;Ethics;IRB;All protocols were approved by the Hamilton Integrated Research Ethics Board, and informed consent was obtained.;Consent;All protocols were approved by the Hamilton Integrated Research Ethics Board, and informed consent was obtained.;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;Participant Recruitment and Blood Collection: Blood was collected from 188 participants, 65 years of age and older, in assisted living facilities (3 retirement homes and 14 nursing homes), in Ontario, Canada, between March and December 2021.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IRB,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-05-12;10.1101/2022.05.10.491349;0;0;0;0;0;0;0;0;0;0;4;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notrequired.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-16;10.1101/2022.04.15.22273915;0;0;0;0;0;0;0;0;0;0;2;Ethics;IRB;This study was reviewed and approved by the Institutional Review Board at the Marshfield Clinic Research Institute. Participants, or parents of minor participants, provided informed consent prior to participation.;Consent;This study was reviewed and approved by the Institutional Review Board at the Marshfield Clinic Research Institute. Participants, or parents of minor participants, provided informed consent prior to participation.;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;PACC participants include persons <1 to >90 years of age who were randomly sampled and recruited from a defined community cohort in which nearly all residents receive care from the Marshfield Clinic Health System (;Randomization;PACC participants include persons <1 to >90 years of age who were randomly sampled and recruited from a defined community cohort in which nearly all residents receive care from the Marshfield Clinic Health System (;Blinding;notdetected.;Power Analysis;notdetected.;9;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;IRB,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-04-22;10.1101/2022.04.21.22274139;0;0;0;0;0;0;0;0;0;0;1;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notdetected.;Subject Demographics;To examine these potential age-dependent effects, we stratify the population into age groups spanning intervals of 10 years, going from 0-9 (n = 1) up to 60-69 (n = 7) with the last group being 70+ (n = 8).;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;12;0;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-28;10.1101/2022.04.25.22274285;0;0;0;0;0;0;0;0;0;0;5;Ethics;Field Sample Permit;Methods of Sample collection and data collection instruments: We collected the nasopharyngeal respiratory specimens twice from each study participant upon consent using viral transport medium: one for rapid antigen and the other for RT-PCR.;Consent;Written informed consent on the use of data with full anonymity was obtained from the voluntary participants.;NA;NA;Inclusion and Exclusion Criteria;We excluded the critically ill cases, confirmed COVID-19 positive patients and with age ≤ 18 years old.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;We excluded the critically ill cases, confirmed COVID-19 positive patients and with age ≤ 18 years old.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;10;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;Field Sample Permit,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-05-17;10.1101/2022.05.17.492198;0;0;0;0;0;0;0;0;0;0;3;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notrequired.;Attrition;notrequired.;Sex as a biological variable;notdetected.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-06-16;10.1101/2022.06.12.22276088;0;0;0;0;0;0;0;0;0;0;2;Ethics;IRB;The protocol was approved by the ethics committees at all participating centers.;Consent;All patients provided written informed consent before study entry.;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;STUDY SETTINGS AND TRIAL DESIGN: This clinical trial was a multicenter, phase 2/3, randomized, double-blind, placebo-controlled, opaganib treatment study involving patients diagnosed with COVID-19 infection defined by eligibility criteria generally aligned with the World Health Organization (WHO) Ordinal Scale for Clinical Improvement level 5.;Blinding;Treatment assignments were blinded to the patient, investigator, and hospital staff, as well as the sponsor.;Power Analysis;notdetected.;0;0;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;NA;NA;IRB,Consent,NA;TRUE;FALSE;TRUE;FALSE;FALSE
2022-04-13;10.1101/2022.04.12.488051;0;0;0;0;0;0;0;0;0;0;4;Ethics;IRB;Ethics: All research protocols were approved by the institutional review board (IRB) at University of California San Francisco (UCSF), Rush University, and The Wistar Institute.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;notdetected.;Subject Demographics;notdetected.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;9;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;NA;NA;IRB,NA,NA;FALSE;FALSE;FALSE;FALSE;TRUE
2022-06-09;10.1101/2022.06.09.495472;0;0;0;0;0;0;0;0;0;0;5;Ethics;Field Sample Permit;Isolation and propagation of SARS-CoV-2: A human isolate of SARS-CoV-2, Wuhan (B.1) was obtained in accordance with the protocol approved by the Helsinki University Hospital laboratory research permit 30 HUS/32/2018§16.;IRB;HUS/2502/2020 granted by the ethical committee of Helsinki and Uusimaa hospital district to Ahmed Geneid and Markku Patjas at the Helsinki University Hospital.;NA;NA;Inclusion and Exclusion Criteria;notdetected.;Attrition;notdetected.;Sex as a biological variable;Nasal pH and temperature measurements: The pH and temperature of the nasal cavity, close to the under lower turbinate, from each nostril from 17 healthy volunteers, age 26-55, males and females, were determined using a Digitrapper pH 400 recorder (Medtronic) connected to a single-use Versaflex disposal dual sensor pH catheter (Medtronic) and a Beurer FT 15/1digital thermometer (Beurer), respectively.;Subject Demographics;Virions in the supernatant (P0) were subjected to a similar second round of propagation (P1), analyzed by DNA sequencing, and aliquots stored at 80°C in a solution containing MEM, 2% heat inactivated FCS, 2 mM L-glutamine, and 1% penicillin-streptomycin.;Randomization;These parameters were then used to generate 8845 random numbers of the same distribution and compared to the experimental data set to illustrate the accuracy of the simulation.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;Field Sample Permit,IRB,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-05-30;10.1101/2022.05.29.493850;0;0;0;0;0;0;0;0;0;0;2;Ethics;NA;notrequired.;NA;NA;NA;NA;Inclusion and Exclusion Criteria;Cell lines expressing NSP1 and NSP14 did not survive transduction and subsequent antibiotic selection and were, therefore, excluded from the analysis For follow-up studies, we cloned a T2A-mAmetrine cassette in frame downstream of the PuroR gene in the pLV-CMV-IRES-PuroR vector.;Attrition;notrequired.;Sex as a biological variable;notdetected.;Subject Demographics;notrequired.;Randomization;notdetected.;Blinding;notdetected.;Power Analysis;notdetected.;0;0;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;NA;NA;NA,NA,NA;FALSE;FALSE;FALSE;FALSE;FALSE
2022-04-10;10.1101/2022.04.08.22273608;0;0;0;0;0;0;0;0;0;0;6;Ethics;Consent;Ethical considerations and consent to participate: All procedures performed with the patients involved in this study were in accordance with the international ethical standards for research involving human.;IRB;The research protocol was approved by the Ethics Committee for Research with Human Beings of Universidade Evangélica de Goiás (UNIEVANGÉLICA) on September 24, 2020, under protocol number 4,235,203.;NA;NA;Inclusion and Exclusion Criteria;Participants: recruitment and eligibility criteria: To be involved in this clinical study, according to the inclusion criteria, women and men aged between 16 and 75 years affected by COVID-19 will be invited.;Attrition;notdetected.;Sex as a biological variable;Participants: recruitment and eligibility criteria: To be involved in this clinical study, according to the inclusion criteria, women and men aged between 16 and 75 years affected by COVID-19 will be invited.;Subject Demographics;Inclusion criteria: The following are the inclusion criteria: Age 16–75 years Patients who have been affected by COVID-19 and with impaired lung function Clinically stabilized patients Patients who agreed to participate in the pulmonary rehabilitation program for at least 12 weeks and signed a free and informed consent form Exclusion criteria: The following are the exclusion criteria: Hospitalized patients Patients affected with chronic neurological diseases that make it impossible to understand and perform physical activities Patients suffering from hypertension and cardiovascular conditions without medical treatment Patients affected with acute phase of rheumatologic disorders Patients who have recent musculoskeletal disorders and who are not fully recovered from their injuries Patients affected with chronic mental and/or psychological disturbances Presence of terminal neoplastic disease Red flags for serious conditions (night pain, severe muscle spasm, loss of involuntary weight, and symptom mismatch) Patients classified as severe cases according to the following criteria will also be excluded.;Randomization;notdetected.;Blinding;Study design: This study will be a cohort, parallel, two-arm multicentric study, to be carried out in three clinical centers, with blind transversal and longitudinal evaluation, with 06 weeks of training and follow-up.;Power Analysis;Sample size and power calculation: The sample size was calculated according to Shahin et al. (2008).;13;0;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;NA;NA;Consent,IRB,NA;TRUE;FALSE;TRUE;FALSE;FALSE
